zipcode,num_households,agi_1_per,agi_2_per,agi_3_per,agi_4_per,agi_5_per,agi_6_per,mean_agi,state_avg_home_price,Real_estate_tax_rate,population,density,State
35580,1480,0.405405405,0.263513514,0.128378378,0.108108108,0.094594595,0,2.222972973,142700,0.41,3708,18.7,AL
35581,1920,0.46875,0.28125,0.130208333,0.0625,0.057291667,0,1.958333333,142700,0.41,5709,18.3,AL
35582,1660,0.397590361,0.307228916,0.144578313,0.072289157,0.054216867,0.024096386,2.15060241,142700,0.41,4444,17.8,AL
35585,590,0.423728814,0.237288136,0.13559322,0.101694915,0.101694915,0,2.220338983,142700,0.41,1215,13.8,AL
35586,1580,0.443037975,0.265822785,0.151898734,0.075949367,0.063291139,0,2.050632911,142700,0.41,4164,9.5,AL
35587,320,0.4375,0.21875,0.125,0.09375,0.125,0,2.25,142700,0.41,676,7.5,AL
35592,1670,0.437125749,0.25748503,0.143712575,0.077844311,0.083832335,0,2.113772455,142700,0.41,4655,14.4,AL
35593,660,0.363636364,0.318181818,0.151515152,0.106060606,0.060606061,0,2.181818182,142700,0.41,1691,6.3,AL
35594,2830,0.409893993,0.254416961,0.134275618,0.088339223,0.098939929,0.014134276,2.254416961,142700,0.41,7208,20.8,AL
35601,14070,0.491115849,0.267235252,0.108742004,0.054726368,0.060412225,0.017768301,1.97938877,142700,0.41,32666,472.3,AL
35603,13940,0.361549498,0.216642755,0.133428981,0.104017217,0.152797704,0.031563845,2.56456241,142700,0.41,31468,167.6,AL
35610,750,0.4,0.24,0.173333333,0.106666667,0.08,0,2.226666667,142700,0.41,1702,18,AL
35611,10300,0.444660194,0.266990291,0.119417476,0.07184466,0.081553398,0.015533981,2.125242718,142700,0.41,25744,85.5,AL
35613,8790,0.281001138,0.187713311,0.146757679,0.128555176,0.209328783,0.046643914,2.937428896,142700,0.41,25577,103.1,AL
35614,3050,0.429508197,0.272131148,0.131147541,0.081967213,0.075409836,0.009836066,2.131147541,142700,0.41,7638,45.3,AL
35616,1440,0.409722222,0.256944444,0.159722222,0.090277778,0.083333333,0,2.180555556,142700,0.41,3667,7.4,AL
35618,760,0.460526316,0.302631579,0.131578947,0.052631579,0.052631579,0,1.934210526,142700,0.41,1851,15.7,AL
35619,2100,0.40952381,0.252380952,0.157142857,0.09047619,0.09047619,0,2.2,142700,0.41,4428,15.2,AL
35620,3700,0.389189189,0.262162162,0.143243243,0.097297297,0.097297297,0.010810811,2.283783784,142700,0.41,9026,31.5,AL
35621,1170,0.401709402,0.239316239,0.145299145,0.102564103,0.111111111,0,2.282051282,142700,0.41,2951,24,AL
35622,2660,0.428571429,0.263157895,0.142857143,0.078947368,0.078947368,0.007518797,2.139097744,142700,0.41,7879,29.5,AL
35630,12720,0.508647799,0.239779874,0.106132075,0.059748428,0.068396226,0.017295597,1.991352201,142700,0.41,33172,491,AL
35633,8570,0.395565928,0.231038506,0.147024504,0.105017503,0.102683781,0.018669778,2.344224037,142700,0.41,20747,38.6,AL
35634,4430,0.367945824,0.212189616,0.14221219,0.097065463,0.128668172,0.051918736,2.562076749,142700,0.41,9793,60.8,AL
35640,10640,0.380639098,0.22556391,0.144736842,0.104323308,0.127819549,0.016917293,2.42387218,142700,0.41,24570,85.3,AL
35643,1280,0.4296875,0.296875,0.125,0.078125,0.0703125,0,2.0625,142700,0.41,3696,14.1,AL
35645,5660,0.346289753,0.213780919,0.153710247,0.113074205,0.141342756,0.03180212,2.584805654,142700,0.41,14011,62.9,AL
35646,1790,0.441340782,0.268156425,0.134078212,0.067039106,0.078212291,0.011173184,2.106145251,142700,0.41,4734,19.1,AL
35647,430,0.348837209,0.302325581,0.186046512,0.093023256,0.069767442,0,2.23255814,142700,0.41,1185,16.9,AL
35648,1500,0.386666667,0.24,0.166666667,0.106666667,0.1,0,2.293333333,142700,0.41,3250,24.2,AL
35650,5450,0.414678899,0.240366972,0.144954128,0.095412844,0.097247706,0.00733945,2.242201835,142700,0.41,13992,25.5,AL
35651,430,0.372093023,0.255813953,0.162790698,0.11627907,0.093023256,0,2.302325581,142700,0.41,1255,9.4,AL
35652,3310,0.362537764,0.238670695,0.166163142,0.108761329,0.108761329,0.01510574,2.407854985,142700,0.41,8700,37.8,AL
35653,4740,0.466244726,0.291139241,0.109704641,0.05907173,0.05907173,0.014767932,1.997890295,142700,0.41,11043,30,AL
35654,3120,0.46474359,0.288461538,0.118589744,0.064102564,0.057692308,0.006410256,1.980769231,142700,0.41,8006,23.6,AL
35660,3830,0.498694517,0.261096606,0.11227154,0.062663185,0.054830287,0.010443864,1.945169713,142700,0.41,8986,530.4,AL
35661,7750,0.366451613,0.233548387,0.145806452,0.104516129,0.121290323,0.028387097,2.465806452,142700,0.41,16881,114.7,AL
35670,3120,0.407051282,0.224358974,0.150641026,0.096153846,0.108974359,0.012820513,2.314102564,142700,0.41,6667,29.1,AL
35671,910,0.43956044,0.274725275,0.098901099,0.076923077,0.10989011,0,2.142857143,142700,0.41,2185,15.4,AL
35672,2470,0.400809717,0.271255061,0.141700405,0.093117409,0.093117409,0,2.206477733,142700,0.41,6189,18.8,AL
35673,3440,0.386627907,0.24127907,0.136627907,0.110465116,0.11627907,0.00872093,2.354651163,142700,0.41,7720,72.2,AL
35674,7770,0.410553411,0.244530245,0.14028314,0.092664093,0.097812098,0.014157014,2.265122265,142700,0.41,18690,37.6,AL
35677,740,0.418918919,0.256756757,0.175675676,0.067567568,0.081081081,0,2.135135135,142700,0.41,1799,6.8,AL
35739,2110,0.374407583,0.251184834,0.151658768,0.099526066,0.109004739,0.014218009,2.360189573,142700,0.41,5048,73.3,AL
35740,1360,0.411764706,0.286764706,0.132352941,0.095588235,0.073529412,0,2.132352941,142700,0.41,3219,37.6,AL
35741,1460,0.287671233,0.184931507,0.130136986,0.089041096,0.184931507,0.123287671,3.068493151,142700,0.41,2984,48.1,AL
35744,920,0.445652174,0.27173913,0.152173913,0.076086957,0.054347826,0,2.02173913,142700,0.41,2201,29.9,AL
35746,350,0.428571429,0.285714286,0.142857143,0.142857143,0,0,2,142700,0.41,604,5.7,AL
35747,2350,0.395744681,0.229787234,0.140425532,0.09787234,0.119148936,0.017021277,2.365957447,142700,0.41,5231,30.6,AL
35748,3010,0.348837209,0.196013289,0.119601329,0.079734219,0.186046512,0.069767442,2.76744186,142700,0.41,7257,29.9,AL
35749,10920,0.302197802,0.1996337,0.142857143,0.120879121,0.201465201,0.032967033,2.818681319,142700,0.41,22295,196.1,AL
35750,5840,0.380136986,0.23630137,0.15239726,0.104452055,0.114726027,0.011986301,2.373287671,142700,0.41,12294,77.7,AL
35752,840,0.44047619,0.261904762,0.119047619,0.083333333,0.095238095,0,2.130952381,142700,0.41,2680,16.9,AL
35754,2140,0.443925234,0.219626168,0.121495327,0.08411215,0.107476636,0.023364486,2.261682243,142700,0.41,5259,47.6,AL
35755,270,0.407407407,0.259259259,0.185185185,0,0.148148148,0,2.222222222,142700,0.41,686,13.2,AL
35756,6810,0.262848752,0.162995595,0.138032305,0.129221733,0.249632893,0.057268722,3.111600587,142700,0.41,14202,45.5,AL
35757,7070,0.271570014,0.178217822,0.141442716,0.128712871,0.237623762,0.042432815,3.00990099,142700,0.41,16379,412.5,AL
35758,20930,0.294314381,0.161968466,0.117056856,0.104634496,0.242713808,0.079311992,3.07740086,142700,0.41,45736,601.6,AL
35759,3850,0.275324675,0.2,0.171428571,0.132467532,0.194805195,0.025974026,2.849350649,142700,0.41,7606,152.2,AL
35760,2060,0.40776699,0.252427184,0.145631068,0.087378641,0.09223301,0.014563107,2.247572816,142700,0.41,4869,37,AL
35761,5100,0.337254902,0.231372549,0.149019608,0.105882353,0.150980392,0.025490196,2.578431373,142700,0.41,12568,38.5,AL
35763,7520,0.240691489,0.130319149,0.11037234,0.106382979,0.299202128,0.113031915,3.432180851,142700,0.41,18201,130.6,AL
35764,240,0.416666667,0.291666667,0.166666667,0.125,0,0,2,142700,0.41,497,7.6,AL
35765,1460,0.438356164,0.267123288,0.136986301,0.082191781,0.075342466,0,2.089041096,142700,0.41,3926,22,AL
35768,4790,0.448851775,0.265135699,0.129436326,0.066805846,0.073068894,0.016701461,2.100208768,142700,0.41,11164,26.4,AL
35769,4150,0.38313253,0.23373494,0.134939759,0.081927711,0.125301205,0.040963855,2.455421687,142700,0.41,9968,58.8,AL
35771,1370,0.423357664,0.299270073,0.124087591,0.080291971,0.072992701,0,2.080291971,142700,0.41,3916,23,AL
35772,1870,0.427807487,0.304812834,0.112299465,0.085561497,0.069518717,0,2.064171123,142700,0.41,4409,11,AL
35773,5400,0.381481481,0.248148148,0.140740741,0.094444444,0.118518519,0.016666667,2.37037037,142700,0.41,12775,69.1,AL
35775,270,0.518518519,0.185185185,0.148148148,0.074074074,0.074074074,0,2,142700,0.41,1083,15.4,AL
35776,1390,0.395683453,0.294964029,0.151079137,0.086330935,0.071942446,0,2.143884892,142700,0.41,3592,14.5,AL
35801,10120,0.286561265,0.17687747,0.12944664,0.102766798,0.196640316,0.10770751,3.06916996,142700,0.41,23724,588.9,AL
35802,11130,0.320754717,0.188679245,0.126684636,0.09344115,0.191374663,0.079065588,2.883198562,142700,0.41,21829,452.9,AL
35803,13060,0.2856049,0.186064319,0.142419602,0.120214395,0.215926493,0.049770291,2.944104135,142700,0.41,25710,206.9,AL
35805,8870,0.66065389,0.241262683,0.059751973,0.021420519,0.016910936,0,1.492671928,142700,0.41,21200,949.7,AL
35806,10890,0.323232323,0.208448118,0.136822773,0.096418733,0.189164371,0.045913682,2.757575758,142700,0.41,21888,314.3,AL
35808,410,0.170731707,0.170731707,0.195121951,0.146341463,0.268292683,0.048780488,3.317073171,142700,0.41,1445,13,AL
35810,13530,0.544715447,0.266075388,0.100517369,0.045084996,0.039911308,0.003695492,1.780487805,142700,0.41,29503,410.4,AL
35811,12510,0.355715428,0.213429257,0.143085532,0.112709832,0.151079137,0.023980815,2.56195044,142700,0.41,27658,216.7,AL
35816,5870,0.65758092,0.231686542,0.056218058,0.028960818,0.022146508,0.003407155,1.536626917,142700,0.41,13923,1109.1,AL
35824,3850,0.251948052,0.181818182,0.153246753,0.124675325,0.236363636,0.051948052,3.067532468,142700,0.41,8645,183.7,AL
35901,7420,0.490566038,0.230458221,0.106469003,0.0606469,0.07277628,0.039083558,2.111859838,142700,0.41,20049,130.1,AL
35903,7210,0.496532594,0.253814147,0.12482663,0.062413315,0.055478502,0.006934813,1.947295423,142700,0.41,17125,103.7,AL
35904,5210,0.495201536,0.259117083,0.122840691,0.061420345,0.055662188,0.005758157,1.94049904,142700,0.41,14030,118.7,AL
35905,2660,0.394736842,0.244360902,0.15037594,0.097744361,0.097744361,0.015037594,2.304511278,142700,0.41,6144,59.6,AL
35906,4490,0.396436526,0.249443207,0.140311804,0.086859688,0.106904232,0.020044543,2.318485523,142700,0.41,9875,108.3,AL
35907,3750,0.298666667,0.229333333,0.157333333,0.141333333,0.152,0.021333333,2.682666667,142700,0.41,8511,144.7,AL
35950,8910,0.501683502,0.287317621,0.097643098,0.052749719,0.051627385,0.008978676,1.892255892,142700,0.41,21556,180.4,AL
35951,5030,0.524850895,0.262425447,0.105367793,0.053677932,0.043737575,0.009940358,1.858846918,142700,0.41,12911,69.4,AL
35952,2670,0.434456929,0.277153558,0.149812734,0.074906367,0.063670412,0,2.056179775,142700,0.41,7482,27.2,AL
35953,2960,0.398648649,0.27027027,0.148648649,0.087837838,0.084459459,0.010135135,2.219594595,142700,0.41,7522,24.8,AL
35954,4700,0.495744681,0.261702128,0.125531915,0.068085106,0.042553191,0.006382979,1.919148936,142700,0.41,11818,45.7,AL
35956,3390,0.433628319,0.262536873,0.144542773,0.085545723,0.064896755,0.008849558,2.112094395,142700,0.41,9161,46.3,AL
35957,6400,0.48125,0.2671875,0.1171875,0.0703125,0.053125,0.0109375,1.9796875,142700,0.41,16135,76.1,AL
35958,1170,0.427350427,0.256410256,0.162393162,0.085470085,0.068376068,0,2.111111111,142700,0.41,3832,26.3,AL
35959,1730,0.439306358,0.242774566,0.144508671,0.086705202,0.075144509,0.011560694,2.150289017,142700,0.41,4843,30,AL
35960,3610,0.440443213,0.227146814,0.130193906,0.091412742,0.094182825,0.016620499,2.221606648,142700,0.41,9668,27.2,AL
35961,2250,0.493333333,0.306666667,0.102222222,0.053333333,0.044444444,0,1.848888889,142700,0.41,7003,19.7,AL
35962,2620,0.507633588,0.286259542,0.110687023,0.057251908,0.038167939,0,1.832061069,142700,0.41,9516,40.7,AL
35963,600,0.45,0.316666667,0.133333333,0.066666667,0.033333333,0,1.916666667,142700,0.41,1139,23.7,AL
35966,1310,0.419847328,0.27480916,0.167938931,0.06870229,0.06870229,0,2.091603053,142700,0.41,3682,18.1,AL
35967,6100,0.467213115,0.275409836,0.119672131,0.06557377,0.057377049,0.014754098,2.014754098,142700,0.41,16373,51.4,AL
35968,2230,0.421524664,0.269058296,0.147982063,0.076233184,0.067264574,0.01793722,2.152466368,142700,0.41,4584,33,AL
35971,1740,0.459770115,0.275862069,0.126436782,0.063218391,0.063218391,0.011494253,2.028735632,142700,0.41,5428,33.5,AL
35972,480,0.375,0.291666667,0.145833333,0.083333333,0.104166667,0,2.25,142700,0.41,1211,18,AL
35973,1000,0.45,0.28,0.13,0.09,0.05,0,2.01,142700,0.41,2856,9.7,AL
35974,740,0.459459459,0.27027027,0.148648649,0.067567568,0.054054054,0,1.986486486,142700,0.41,1514,46.7,AL
35975,370,0.432432432,0.297297297,0.135135135,0.081081081,0.054054054,0,2.027027027,142700,0.41,463,11.9,AL
35976,6970,0.417503587,0.225251076,0.12482066,0.087517934,0.103299857,0.041606887,2.358680057,142700,0.41,17252,49.1,AL
35978,2020,0.45049505,0.277227723,0.138613861,0.069306931,0.064356436,0,2.01980198,142700,0.41,4789,30.9,AL
35979,540,0.444444444,0.296296296,0.12962963,0.074074074,0.055555556,0,2,142700,0.41,1608,51.6,AL
35980,1810,0.486187845,0.276243094,0.116022099,0.066298343,0.055248619,0,1.928176796,142700,0.41,5154,36,AL
35981,810,0.444444444,0.24691358,0.160493827,0.086419753,0.061728395,0,2.074074074,142700,0.41,1860,35.8,AL
35983,1380,0.427536232,0.246376812,0.144927536,0.086956522,0.079710145,0.014492754,2.188405797,142700,0.41,3733,28.8,AL
35984,760,0.447368421,0.25,0.118421053,0.078947368,0.105263158,0,2.144736842,142700,0.41,1573,11.3,AL
35986,3090,0.433656958,0.262135922,0.139158576,0.074433657,0.077669903,0.012944984,2.139158576,142700,0.41,8130,66.1,AL
35987,960,0.4375,0.260416667,0.135416667,0.072916667,0.09375,0,2.125,142700,0.41,2625,17.3,AL
35988,680,0.470588235,0.264705882,0.132352941,0.073529412,0.058823529,0,1.985294118,142700,0.41,2192,61.4,AL
35989,1230,0.463414634,0.268292683,0.113821138,0.06504065,0.073170732,0.016260163,2.06504065,142700,0.41,3519,22.7,AL
36003,790,0.506329114,0.240506329,0.113924051,0.063291139,0.075949367,0,1.962025316,142700,0.41,1898,8.2,AL
36005,660,0.439393939,0.242424242,0.151515152,0.075757576,0.090909091,0,2.136363636,142700,0.41,1640,4.2,AL
36006,570,0.403508772,0.263157895,0.157894737,0.070175439,0.105263158,0,2.210526316,142700,0.41,913,7.1,AL
36009,1040,0.423076923,0.259615385,0.125,0.086538462,0.076923077,0.028846154,2.221153846,142700,0.41,2278,6.6,AL
36010,2100,0.50952381,0.276190476,0.104761905,0.052380952,0.057142857,0,1.871428571,142700,0.41,4856,14.2,AL
36013,210,0.285714286,0.238095238,0.095238095,0.095238095,0.285714286,0,2.857142857,142700,0.41,650,12.5,AL
36016,1240,0.508064516,0.290322581,0.10483871,0.048387097,0.048387097,0,1.838709677,142700,0.41,4807,8.2,AL
36017,590,0.542372881,0.271186441,0.101694915,0.084745763,0,0,1.728813559,142700,0.41,2936,20.6,AL
36020,510,0.470588235,0.274509804,0.098039216,0.098039216,0.058823529,0,2,142700,0.41,999,43,AL
36022,5650,0.309734513,0.207079646,0.16460177,0.132743363,0.169911504,0.015929204,2.69380531,142700,0.41,12141,55.7,AL
36024,2540,0.381889764,0.255905512,0.145669291,0.090551181,0.098425197,0.027559055,2.350393701,142700,0.41,4942,23.3,AL
36025,1630,0.398773006,0.27607362,0.134969325,0.09202454,0.098159509,0,2.214723926,142700,0.41,6756,153.7,AL
36026,400,0.325,0.25,0.15,0.125,0.15,0,2.525,142700,0.41,1002,5.7,AL
36027,6120,0.501633987,0.254901961,0.098039216,0.058823529,0.075163399,0.011437908,1.985294118,142700,0.41,15496,21.7,AL
36028,710,0.478873239,0.267605634,0.126760563,0.056338028,0.070422535,0,1.971830986,142700,0.41,1674,5.2,AL
36029,390,0.41025641,0.256410256,0.128205128,0.051282051,0.153846154,0,2.282051282,142700,0.41,1160,2.7,AL
36030,180,0.5,0.277777778,0.111111111,0.111111111,0,0,1.833333333,142700,0.41,645,2.8,AL
36032,1040,0.528846154,0.288461538,0.086538462,0.048076923,0.048076923,0,1.798076923,142700,0.41,2336,8.1,AL
36033,1540,0.487012987,0.279220779,0.11038961,0.064935065,0.058441558,0,1.928571429,142700,0.41,4426,7.1,AL
36034,310,0.387096774,0.322580645,0.225806452,0,0.064516129,0,2.032258065,142700,0.41,974,5.4,AL
36035,800,0.4,0.275,0.1625,0.075,0.0875,0,2.175,142700,0.41,1468,6.8,AL
36036,820,0.451219512,0.292682927,0.12195122,0.06097561,0.073170732,0,2.012195122,142700,0.41,1796,7.4,AL
36037,5550,0.495495495,0.259459459,0.108108108,0.061261261,0.063063063,0.012612613,1.974774775,142700,0.41,13306,15.1,AL
36039,100,0.6,0.4,0,0,0,0,1.4,142700,0.41,240,2.6,AL
36040,1600,0.575,0.29375,0.075,0.03125,0.025,0,1.6375,142700,0.41,3584,9.9,AL
36041,570,0.403508772,0.298245614,0.157894737,0.087719298,0.052631579,0,2.087719298,142700,0.41,1401,9.6,AL
36042,550,0.4,0.272727273,0.145454545,0.109090909,0.072727273,0,2.181818182,142700,0.41,1774,7.1,AL
36043,1670,0.389221557,0.25748503,0.131736527,0.095808383,0.107784431,0.017964072,2.329341317,142700,0.41,3636,13.8,AL
36046,580,0.431034483,0.25862069,0.137931034,0.068965517,0.103448276,0,2.155172414,142700,0.41,1413,8.4,AL
36047,600,0.483333333,0.283333333,0.116666667,0.05,0.066666667,0,1.933333333,142700,0.41,1150,4.9,AL
36048,570,0.543859649,0.245614035,0.087719298,0.070175439,0.052631579,0,1.842105263,142700,0.41,1470,5.3,AL
36049,2260,0.442477876,0.274336283,0.119469027,0.075221239,0.07079646,0.017699115,2.110619469,142700,0.41,6067,13.8,AL
36051,930,0.430107527,0.268817204,0.129032258,0.086021505,0.086021505,0,2.129032258,142700,0.41,2106,17.5,AL
36052,400,0.3,0.2,0.1,0.1,0.225,0.075,2.975,142700,0.41,308,4.6,AL
36053,800,0.55,0.2875,0.075,0.0375,0.05,0,1.75,142700,0.41,1790,2.6,AL
36054,6630,0.390648567,0.256410256,0.137254902,0.095022624,0.107088989,0.013574661,2.312217195,142700,0.41,16080,238.9,AL
36064,4570,0.264770241,0.168490153,0.133479212,0.120350109,0.227571116,0.085339168,3.133479212,142700,0.41,9780,32.3,AL
36066,8770,0.314709236,0.230330673,0.15963512,0.122006842,0.155074116,0.018244014,2.62713797,142700,0.41,19097,369.5,AL
36067,11070,0.401084011,0.234869015,0.125564589,0.094850949,0.125564589,0.018066847,2.363143631,142700,0.41,28727,43.5,AL
36069,830,0.43373494,0.265060241,0.120481928,0.084337349,0.096385542,0,2.144578313,142700,0.41,1939,5,AL
36071,340,0.5,0.294117647,0.117647059,0.088235294,0,0,1.794117647,142700,0.41,457,6.3,AL
36075,860,0.476744186,0.302325581,0.104651163,0.058139535,0.058139535,0,1.918604651,142700,0.41,2159,9.4,AL
36078,5590,0.413237925,0.262969589,0.137745975,0.084078712,0.08765653,0.01431127,2.212880143,142700,0.41,13178,29.5,AL
36079,3600,0.433333333,0.241666667,0.133333333,0.077777778,0.097222222,0.016666667,2.213888889,142700,0.41,10159,18.1,AL
36080,1000,0.31,0.26,0.13,0.12,0.15,0.03,2.63,142700,0.41,2084,16.2,AL
36081,5810,0.507745267,0.228915663,0.099827883,0.068846816,0.072289157,0.022375215,2.036144578,142700,0.41,15894,27.1,AL
36083,3570,0.537815126,0.285714286,0.095238095,0.044817927,0.036414566,0,1.756302521,142700,0.41,7542,14.5,AL
36088,1060,0.594339623,0.254716981,0.08490566,0.037735849,0.028301887,0,1.650943396,142700,0.41,4802,549.6,AL
36089,2960,0.570945946,0.266891892,0.081081081,0.040540541,0.040540541,0,1.712837838,142700,0.41,7391,10.3,AL
36091,1510,0.42384106,0.291390728,0.125827815,0.072847682,0.072847682,0.013245033,2.119205298,142700,0.41,3526,17.2,AL
36092,8630,0.389339513,0.265353418,0.148319815,0.089223638,0.095017381,0.012746234,2.273464658,142700,0.41,19843,59.9,AL
36093,4870,0.252566735,0.178644764,0.149897331,0.151950719,0.223819302,0.04312115,3.045174538,142700,0.41,11147,44.8,AL
36104,2620,0.622137405,0.198473282,0.06870229,0.038167939,0.049618321,0.022900763,1.763358779,142700,0.41,8342,272,AL
36105,4660,0.592274678,0.248927039,0.077253219,0.032188841,0.040772532,0.008583691,1.706008584,142700,0.41,9815,63.4,AL
36106,6780,0.343657817,0.249262537,0.137168142,0.089970501,0.125368732,0.054572271,2.567846608,142700,0.41,15094,963,AL
